Log Origin,Pod,Log Source,Time,Original Log Content
# every worker is arriving at the same error
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",├──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",│ TorchTrainer_85a75_00000              1   /tmp/ray/session_2026-06-30_22-09-38_982194_1/artifacts/2026-06-30_22-10-37/TorchTrainer_2026-06-30_22-10-36/driver_artifacts/TorchTrainer_85a75_00000_0_2026-06-30_22-10-37/error.txt │
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",╰──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────╯
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","2026-06-30 22:11:45,902	ERROR tune.py:1037 -- Trials did not complete: [TorchTrainer_85a75_00000]"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",Traceback (most recent call last):
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/bin/lilypad-ray-driver"", line 10, in <module>"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    sys.exit(_lilypad_ray_driver_cli())
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",├─────────────────────────────────────┤
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/click/core.py"", line 1569, in __call__"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    return self.main(*args, **kwargs)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/click/core.py"", line 1490, in main"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    rv = self.invoke(ctx)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/click/core.py"", line 1353, in invoke"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    return ctx.invoke(self.callback, **ctx.params)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/click/core.py"", line 907, in invoke"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    return callback(*args, **kwargs)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/lilypad/public/ray_driver/cli/main.py"", line 19, in _lilypad_ray_driver_cli"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    TrainingWorkloadRunner().run(workload_spec_proto)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",│ TorchTrainer_85a75_00000   RUNNING  │
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/lilypad/public/ray_driver/runners/base.py"", line 21, in run"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    self._run_impl(workload_spec)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/lilypad/public/ray_driver/runners/training_workload.py"", line 221, in _run_impl"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    raise result.error
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","ray.exceptions.RayTaskError(ImportError): [36mray::_Inner.train()[39m (pid=847, ip=10.240.22.188, actor_id=90038edd87495fad973c532802000000, repr=TorchTrainer)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/usr/local/lib/python3.10/dist-packages/ray/tune/trainable/trainable.py"", line 331, in train"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    raise skipped from exception_cause(skipped)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/usr/local/lib/python3.10/dist-packages/ray/train/_internal/utils.py"", line 57, in check_for_failure"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    ray.get(object_ref)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","ray.exceptions.RayTaskError(ImportError): [36mray::_RayTrainWorker__execute.get_next()[39m (pid=1001, ip=10.240.22.188, actor_id=45967beb5655a9e3bf8c52f402000000, repr=<ray.train._internal.worker_group.RayTrainWorker object at 0x7fc4203fc700>)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",╰─────────────────────────────────────╯
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/usr/local/lib/python3.10/dist-packages/ray/train/_internal/worker_group.py"", line 35, in __execute"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    raise skipped from exception_cause(skipped)
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/usr/local/lib/python3.10/dist-packages/ray/train/_internal/utils.py"", line 176, in discard_return_wrapper"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    train_func(*args, **kwargs)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/lilypad/public/ray_driver/runners/training_workload.py"", line 118, in _wrapped_training_loop"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    training_loop_fn(training_loop_config_to_pass_in, tracker)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/training/run.py"", line 391, in masking_loop"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","    model = _load_model(cfg[""checkpoint""], device=device)"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/training/run.py"", line 160, in _load_model"
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM",    from masking.masked_model import MaskedAlpamayo1_5
/tmp/ray/session_latest/logs/job-driver-rayjob-019f1a94-9810-77c5-8128-191a86549e19-4hjnn.log,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z-head-mgkgf,Ray Application Logs,"Jun 30, 2026 10:12:10.640 PM","2026-06-30 22:11:45,894	ERROR tune_controller.py:1331 -- Trial task failed for trial TorchTrainer_85a75_00000"
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/transformers/utils/import_utils.py"", line 2076, in requires_backends"
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    raise ImportError("""".join(failed))"
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",ImportError:
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",AutoModel requires the PyTorch library but it was not found in your environment. Check out the instructions on the
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",installation page: https://pytorch.org/get-started/locally/ and follow the ones that match your environment.
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",Please note that you may need to restart your runtime after installation.
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",wandb: updating run metadata
/tmp/ray/session_latest/logs/worker-86189bec375de0dc35fca60f0189fb3beba0bf15c0cad14f58801e97-02000000-1002.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","wandb: uploading summary, console lines 8-27"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","[transformers] PyTorch was not found. Models won't be available and only tokenizers, configuration and file/data utilities can be used."
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",Traceback (most recent call last):
/tmp/ray/session_latest/logs/worker-40f3771522b11244c21e13519e2db77b0521e5d124025f9796384206-02000000-995.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    from alpamayo1_5.models.alpamayo1_5 import Alpamayo1_5, ExpertLogitsProcessor"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/lilypad/public/ray_driver/runners/training_workload.py"", line 118, in _wrapped_training_loop"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    training_loop_fn(training_loop_config_to_pass_in, tracker)"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/training/run.py"", line 391, in masking_loop"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    model = _load_model(cfg[""checkpoint""], device=device)"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/training/run.py"", line 160, in _load_model"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",    from masking.masked_model import MaskedAlpamayo1_5
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/masking/masked_model.py"", line 45, in <module>"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    from alpamayo1_5.models.alpamayo1_5 import Alpamayo1_5, ExpertLogitsProcessor"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/third_party/alpamayo1.5/src/alpamayo1_5/models/alpamayo1_5.py"", line 699, in <module>"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    AutoModel.register(Alpamayo1_5Config, Alpamayo1_5)"
/tmp/ray/session_latest/logs/worker-40f3771522b11244c21e13519e2db77b0521e5d124025f9796384206-02000000-995.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/working_dir_files/s3_lilypad-applied-ml-infra-prod-phx-working-directory-zips_sds_019f1a94-95f0-736e-a352-a7cbae93da87_working_directory_019f1a94-95f1-7746-acdc-4d0a7a8f70f2/third_party/alpamayo1.5/src/alpamayo1_5/models/alpamayo1_5.py"", line 699, in <module>"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/transformers/utils/import_utils.py"", line 2090, in __getattribute__"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    requires_backends(cls, cls._backends)"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","  File ""/tmp/ray/session_2026-06-30_22-09-38_982194_1/runtime_resources/pip/e898a5d33cd69d8628570b62a822aafc7162851e/virtualenv/lib/python3.10/site-packages/transformers/utils/import_utils.py"", line 2076, in requires_backends"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM","    raise ImportError("""".join(failed))"
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",ImportError:
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",AutoModel requires the PyTorch library but it was not found in your environment. Check out the instructions on the
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",installation page: https://pytorch.org/get-started/locally/ and follow the ones that match your environment.
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",Please note that you may need to restart your runtime after installation.
/tmp/ray/session_latest/logs/worker-a5131efe3fc308dbf8b3267d23fc5d203e59e2bbeee198677d7219f2-02000000-1001.err,rayjob-019f1a94-9810-77c5-8128-191a86549e19-kmp5z--worker-f52m2,Ray Application Logs,"Jun 30, 2026 10:12:15.525 PM",wandb: updating run metadata
